Station,Crest Time,Car Initials,Car Number,Cut Record ID,Car Record ID,Retarder Name,Exit Speed Adjust (Operator Influence),Ret Max Clamp If Used (0 = not used) (fps),Ret Min Clamp If Used (0 = not used) (fps),Entering Speed Predicted (fps),Entering Speed Actual (fps),Entering TimeStamp Actual,Exiting Speed Predicted (fps),Exiting Speed Actual (fps),Exiting TimeStamp Actual,Requested Exit Speed (fps),Predicted Exit Speed (fps),Actual Exit Speed (fps)
TULSA,2021-09-01 02:53:44,FPAX,940140,10900402,1933654,RTG2130,0.0,0.0,0.0,19.130129435498716,19.47,2021-09-01 02:54:52,0.0,15.21,2021-09-01 02:55:10,14.62,14.627853747579948,15.25
TULSA,2021-09-01 02:54:53,ACFX,57959,10900412,1933657,RTG0920,0.0,0.0,0.0,20.00324298143865,20.77,2021-09-01 02:55:36,0.0,13.3,2021-09-01 02:55:46,12.62,12.62248632416684,13.58
TULSA,2021-09-01 02:54:53,ACFX,57959,10900412,1933657,RTM0950,0.0,0.0,0.0,13.726424672584997,15.41,2021-09-01 02:55:10,0.0,17.68,2021-09-01 02:55:23,16.58,16.586231286358736,17.22
TULSA,2021-09-01 02:58:06,ICMX,1104,10900422,1933658,RTG2130,0.0,0.0,0.0,19.720710636721126,18.51,2021-09-01 02:59:04,0.0,11.19,2021-09-01 02:59:19,10.9,10.902982407480664,11.25
TULSA,2021-09-01 02:58:06,ICMX,1104,10900422,1933658,RTM0950,0.0,0.0,0.0,13.478778046612984,13.25,2021-09-01 02:58:29,0.0,15.42,2021-09-01 02:58:47,14.77,14.774111561717763,15.21
TULSA,2021-09-01 02:58:46,NATX,252478,10900432,1933660,RTM0950,0.0,0.0,0.0,13.446092212642549,13.14,2021-09-01 02:59:10,0.0,16.01,2021-09-01 02:59:28,15.19,15.19603974177755,15.68
TULSA,2021-09-01 02:58:46,NATX,252478,10900432,1933660,RTG2130,0.0,0.0,0.0,19.94523900746031,19.2,2021-09-01 02:59:44,0.0,11.55,2021-09-01 02:59:59,11.33,11.333113630321447,11.51
TULSA,2021-09-01 03:30:46,OXAX,23611,10900442,1933662,RTM0950,0.0,0.0,0.0,12.7456432670151,15.6,2021-09-01 03:31:03,0.0,16.74,2021-09-01 03:31:18,15.58,15.584818408077405,16.09
TULSA,2021-09-01 03:30:46,OXAX,23611,10900442,1933662,RTG3140,0.0,0.0,0.0,19.925314125812136,20.36,2021-09-01 03:31:35,0.0,12.65,2021-09-01 03:31:46,12.61,12.610243037228782,12.66
TULSA,2021-09-01 03:31:10,CELX,23125,10900462,1933665,RTM0950,0.0,0.0,0.0,13.244534672544251,10.03,2021-09-01 03:31:40,0.0,16.95,2021-09-01 03:32:02,16.08,16.087020389871995,16.61
TULSA,2021-09-01 03:31:10,CELX,23125,10900462,1933665,RTG3140,0.0,0.0,0.0,18.29933075197161,19.17,2021-09-01 03:32:14,0.0,11.81,2021-09-01 03:32:33,11.69,11.696945966322655,11.75
TULSA,2021-09-01 03:32:19,TILX,191543,10900522,1933675,RTG3140,0.0,0.0,0.0,18.726924815931678,19.39,2021-09-01 03:33:22,0.0,12.18,2021-09-01 03:33:41,11.85,11.851699174484608,12.11
TULSA,2021-09-01 03:32:19,TILX,191543,10900522,1933675,RTM0950,0.0,0.0,0.0,13.442076645410761,10.6,2021-09-01 03:32:49,0.0,17.2,2021-09-01 03:33:11,16.1,16.10850590685535,16.72
TULSA,2021-09-01 03:33:24,CPCX,815945,10900452,1933663,RTM0950,0.0,0.0,0.0,12.681180336707461,12.26,2021-09-01 03:33:50,0.0,16.53,2021-09-01 03:34:09,15.31,15.311528724087514,16.22
TULSA,2021-09-01 03:33:24,CPCX,815945,10900452,1933663,RTG3140,0.0,0.0,0.0,20.109016508501963,19.29,2021-09-01 03:34:23,0.0,11.54,2021-09-01 03:34:39,11.06,11.186042035074076,11.54
TULSA,2021-09-01 03:34:11,NATX,284071,10900552,1933684,RTG2130,0.0,0.0,0.0,18.753430804430423,19.29,2021-09-01 03:35:13,0.0,12.32,2021-09-01 03:35:31,11.61,11.616480364207701,12.16
TULSA,2021-09-01 03:34:11,NATX,284071,10900552,1933684,RTM0950,0.0,0.0,0.0,13.47805787590896,10.92,2021-09-01 03:34:40,0.0,16.89,2021-09-01 03:35:00,15.99,15.99695554142949,16.58
TULSA,2021-09-01 03:35:12,COER,171598,10900542,1933679,RTG2130,0.0,0.0,0.0,20.009256416027082,19.93,2021-09-01 03:36:23,0.0,14.89,2021-09-01 03:36:44,14.62,14.621842043331327,14.87
TULSA,2021-09-01 03:35:12,COER,171598,10900542,1933679,RTM0950,0.0,0.0,0.0,13.537343233780037,7.37,2021-09-01 03:35:49,0.0,19.25,2021-09-01 03:36:15,18.03,18.039085145209494,18.65
TULSA,2021-09-01 03:36:39,UTCX,48260,10900472,1933668,RTG3140,0.0,0.0,0.0,19.84619860292076,20.09,2021-09-01 03:37:28,0.0,12.03,2021-09-01 03:37:39,12.02,12.0209774429554,12.09
TULSA,2021-09-01 03:36:39,UTCX,48260,10900472,1933668,RTM0950,0.0,0.0,0.0,13.163042699240538,15.13,2021-09-01 03:36:56,0.0,15.8,2021-09-01 03:37:10,15.16,15.168481882702626,15.41
TULSA,2021-09-01 03:37:00,TILX,333606,10900532,1933678,RTG3140,0.0,0.0,0.0,20.50591354308891,22.48,2021-09-01 03:37:45,0.0,15.9,2021-09-01 03:37:52,15.15,15.152348788125394,15.88
TULSA,2021-09-01 03:37:00,TILX,333606,10900532,1933678,RTM0950,0.0,0.0,0.0,14.522898515069345,15.49,2021-09-01 03:37:16,0.0,18.78,2021-09-01 03:37:28,17.35,17.353437744765127,18.26
TULSA,2021-09-01 03:37:16,CEFX,54052,10900482,1933669,RTM0950,0.0,0.0,0.0,12.915210114656327,15.29,2021-09-01 03:37:33,0.0,17.64,2021-09-01 03:37:47,16.93,16.937391767792736,17.28
TULSA,2021-09-01 03:37:16,CEFX,54052,10900482,1933669,RTG0920,0.0,0.0,0.0,20.246780433878907,20.91,2021-09-01 03:37:59,0.0,14.06,2021-09-01 03:38:10,13.34,13.34385989877498,14.04
TULSA,2021-09-01 03:37:39,GATX,26878,10900492,1933670,RTG2130,0.0,0.0,0.0,22.170638682081897,22.4,2021-09-01 03:38:24,0.0,16.73,2021-09-01 03:38:33,15.93,15.932421532876734,16.68
TULSA,2021-09-01 03:37:39,GATX,26878,10900492,1933670,RTM0950,0.0,0.0,0.0,13.215896332844368,15.07,2021-09-01 03:37:56,0.0,19.31,2021-09-01 03:38:08,18.28,18.289482880043632,19.01
TULSA,2021-09-01 03:38:01,IBT,300270,10900502,1933671,RTG3140,0.0,0.0,0.0,20.49307695353309,19.39,2021-09-01 03:38:58,0.0,11.74,2021-09-01 03:39:12,11.55,11.556919378656673,11.72
TULSA,2021-09-01 03:38:01,IBT,300270,10900502,1933671,RTM0950,0.0,0.0,0.0,13.84827949065605,13.37,2021-09-01 03:38:24,0.0,16.11,2021-09-01 03:38:42,15.13,15.133996945129194,15.76
TULSA,2021-09-01 03:38:41,ATSF,73519,10900582,1933693,RTG2130,0.0,0.0,0.0,20.498337852025674,20.09,2021-09-01 03:39:56,0.0,14.52,2021-09-01 03:40:19,14.56,14.56287962222452,14.55
TULSA,2021-09-01 03:38:41,ATSF,73519,10900582,1933693,RTM0950,0.0,0.0,0.0,13.28215072922976,6.37,2021-09-01 03:39:21,0.0,19.55,2021-09-01 03:39:50,18.65,18.650183908083605,19.4
TULSA,2021-09-01 03:40:24,PROX,42110,10900512,1933673,RTG2130,0.0,0.0,0.0,20.05189929325606,19.79,2021-09-01 03:41:20,0.0,12.98,2021-09-01 03:41:33,13.65,13.659376334793752,12.87
TULSA,2021-09-01 03:40:24,PROX,42110,10900512,1933673,RTM0950,0.0,0.0,0.0,13.601296905605317,13.03,2021-09-01 03:40:48,0.0,17.78,2021-09-01 03:41:04,16.76,16.769072386007668,17.19
TULSA,2021-09-01 03:41:02,CBTX,721029,10900592,1933698,RTG3140,0.0,0.0,0.0,19.327164493764734,20.08,2021-09-01 03:42:03,0.0,13.99,2021-09-01 03:42:21,14.17,14.170498019145095,14.09
TULSA,2021-09-01 03:41:02,CBTX,721029,10900592,1933698,RTM0950,0.0,0.0,0.0,13.07403128163717,10.27,2021-09-01 03:41:31,0.0,18.6,2021-09-01 03:41:52,17.68,17.6850390656979,18.04
TULSA,2021-09-01 03:42:03,BNSF,923218,10900562,1933687,RTG4150,0.0,0.0,0.0,20.61074408235985,22.1,2021-09-01 03:42:44,0.0,14.02,2021-09-01 03:42:53,13.62,13.629099869583298,14.43
TULSA,2021-09-01 03:42:03,BNSF,923218,10900562,1933687,RTM0950,0.0,0.0,0.0,14.794063730048848,15.91,2021-09-01 03:42:19,0.0,18.4,2021-09-01 03:42:31,17.07,17.073920215701467,18.11
TULSA,2021-09-01 03:42:23,TTGX,978372,10900572,1933688,RTM0950,0.0,0.0,0.0,11.692677093191866,4.74,2021-09-01 03:43:06,0.0,22.26,2021-09-01 03:43:51,19.58,19.58702327361816,19.94
TULSA,2021-09-01 03:42:23,TTGX,978372,10900572,1933688,RTG2130,0.0,0.0,0.0,19.487202193790562,19.97,2021-09-01 03:43:49,0.0,14.46,2021-09-01 03:44:23,13.42,13.423555559505754,13.33
TULSA,2021-09-01 03:45:08,TTGX,979032,10900602,1933701,RTM0950,0.0,0.0,0.0,11.697646637206653,4.78,2021-09-01 03:45:51,0.0,23.31,2021-09-01 03:46:35,20.74,20.74750982178217,21.05
TULSA,2021-09-01 03:45:08,TTGX,979032,10900602,1933701,RTG0920,0.0,0.0,0.0,19.85864105211126,22.58,2021-09-01 03:46:29,0.0,15.0,2021-09-01 03:47:01,13.83,13.830253768913757,13.87
TULSA,2021-09-01 03:47:54,TTGX,254826,10900612,1933706,RTG0920,0.0,0.0,0.0,23.008913418847396,19.69,2021-09-01 03:48:50,0.0,13.85,2021-09-01 03:49:07,13.74,13.749721427379917,14.02
TULSA,2021-09-01 03:47:54,TTGX,254826,10900612,1933706,RTM0950,0.0,0.0,0.0,11.664569999534606,10.35,2021-09-01 03:48:23,0.0,19.07,2021-09-01 03:48:43,18.69,18.69947631137172,18.61
TULSA,2021-09-01 03:48:57,TILX,31060,10900632,1933710,RTM0950,0.0,0.0,0.0,14.252768723787845,15.33,2021-09-01 03:49:14,0.0,19.98,2021-09-01 03:49:25,18.61,18.61907369415554,19.6
TULSA,2021-09-01 03:48:57,TILX,31060,10900632,1933710,RTG4150,0.0,0.0,0.0,21.29667048943844,22.48,2021-09-01 03:49:38,0.0,16.57,2021-09-01 03:49:46,15.6,15.600475587347509,16.43
TULSA,2021-09-01 03:49:15,TXIX,2183,10900682,1933724,RTG0920,0.0,0.0,0.0,20.352404370257858,19.91,2021-09-01 03:50:17,0.0,14.37,2021-09-01 03:50:34,14.05,14.057677722982808,14.38
TULSA,2021-09-01 03:49:15,TXIX,2183,10900682,1933724,RTM0950,0.0,0.0,0.0,14.181488153545327,9.69,2021-09-01 03:49:49,0.0,19.3,2021-09-01 03:50:10,18.49,18.492265672952367,18.94
TULSA,2021-09-01 03:50:19,TXIX,2191,10900622,1933708,RTM0950,0.0,0.0,0.0,13.97713931337191,13.55,2021-09-01 03:50:41,0.0,18.66,2021-09-01 03:50:56,17.87,17.876329735356485,18.46
TULSA,2021-09-01 03:50:19,TXIX,2191,10900622,1933708,RTG0920,0.0,0.0,0.0,21.265252337078056,19.77,2021-09-01 03:51:07,0.0,14.23,2021-09-01 03:51:19,13.98,13.985915951588394,14.18
TULSA,2021-09-01 03:50:51,MWAX,4134,10900662,1933719,RTG0920,0.0,0.0,0.0,20.416517209203942,20.39,2021-09-01 03:51:50,0.0,14.3,2021-09-01 03:52:08,14.31,14.310721061948882,14.51
TULSA,2021-09-01 03:50:51,MWAX,4134,10900662,1933719,RTM0950,0.0,0.0,0.0,13.902145744980166,9.7,2021-09-01 03:51:23,0.0,19.84,2021-09-01 03:51:44,18.67,18.670555468481048,19.63
TULSA,2021-09-01 03:51:56,TXIX,2116,10900642,1933711,RTM0950,0.0,0.0,0.0,14.16852757350845,13.82,2021-09-01 03:52:23,0.0,17.08,2021-09-01 03:53:06,18.47,18.47446633847244,17.03
TULSA,2021-09-01 03:51:56,TXIX,2116,10900642,1933711,RTG0920,0.0,0.0,0.0,20.36499835237197,20.1,2021-09-01 03:52:49,0.0,14.53,2021-09-01 03:53:31,14.24,14.249429584237603,14.73
TULSA,2021-09-01 03:55:19,BNSF,761778,10900672,1933723,RTG3140,0.0,0.0,0.0,19.584804904405395,20.5,2021-09-01 03:56:08,0.0,12.37,2021-09-01 03:56:18,12.23,12.232104601972383,12.33
TULSA,2021-09-01 03:55:19,BNSF,761778,10900672,1933723,RTM0950,0.0,0.0,0.0,13.62710038759443,15.44,2021-09-01 03:55:36,0.0,16.05,2021-09-01 03:55:50,15.14,15.146120412372756,15.54
TULSA,2021-09-01 03:55:43,STLX,9224,10900652,1933716,RTG3140,0.0,0.0,0.0,18.88575662293211,19.23,2021-09-01 03:56:50,0.0,14.06,2021-09-01 03:57:08,13.76,13.765230235945838,14.05
TULSA,2021-09-01 03:55:43,STLX,9224,10900652,1933716,RTM0950,0.0,0.0,0.0,12.339936648907642,9.36,2021-09-01 03:56:17,0.0,17.78,2021-09-01 03:56:40,17.52,17.52852430729484,17.49
TULSA,2021-09-01 03:56:54,GATX,73571,10900742,1933738,RTM0950,0.0,0.0,0.0,14.356009059792651,8.77,2021-09-01 03:57:27,0.0,20.85,2021-09-01 03:57:50,19.57,19.579735137141256,20.17
TULSA,2021-09-01 03:56:54,GATX,73571,10900742,1933738,RTG4150,0.0,0.0,0.0,21.191735891960597,20.98,2021-09-01 03:57:55,0.0,15.62,2021-09-01 03:58:13,15.29,15.292447469280512,15.42
TULSA,2021-09-01 03:58:11,TILX,170797,10900752,1933743,RTM0950,0.0,0.0,0.0,14.362032575213087,8.87,2021-09-01 03:58:45,0.0,20.57,2021-09-01 03:59:07,19.44,19.440361689057756,20.16
TULSA,2021-09-01 03:58:11,TILX,170797,10900752,1933743,RTG4150,0.0,0.0,0.0,21.05919364788691,20.93,2021-09-01 03:59:12,0.0,15.08,2021-09-01 03:59:31,15.0,15.000989539577425,15.26
TULSA,2021-09-01 03:59:30,ADMX,16024,10900692,1933728,RTM0950,0.0,0.0,0.0,14.078452866614265,13.99,2021-09-01 03:59:52,0.0,19.33,2021-09-01 04:00:06,18.6,18.60778868227602,19.06
TULSA,2021-09-01 03:59:30,ADMX,16024,10900692,1933728,RTG4150,0.0,0.0,0.0,21.866206081837092,21.18,2021-09-01 04:00:17,0.0,14.99,2021-09-01 04:00:28,14.91,14.917333372912024,15.01
TULSA,2021-09-01 04:01:29,BN,472043,10900702,1933730,RTG4150,0.0,0.0,0.0,21.815993521065263,23.2,2021-09-01 04:02:10,0.0,18.1,2021-09-01 04:02:18,16.74,16.747003547449655,17.97
TULSA,2021-09-01 04:01:29,BN,472043,10900702,1933730,RTM0950,0.0,0.0,0.0,13.117222177315341,14.79,2021-09-01 04:01:47,0.0,21.64,2021-09-01 04:01:58,19.74,19.74439270089095,21.32
TULSA,2021-09-01 04:01:50,NAHX,322480,10900712,1933731,RTM0950,0.0,0.0,0.0,14.448462499543083,15.41,2021-09-01 04:02:06,0.0,20.74,2021-09-01 04:02:17,18.85,18.856529084079522,20.18
TULSA,2021-09-01 04:01:50,NAHX,322480,10900712,1933731,RTG0920,0.0,0.0,0.0,20.85934192639076,23.34,2021-09-01 04:02:29,0.0,16.3,2021-09-01 04:02:37,15.25,15.258904590872865,16.33
TULSA,2021-09-01 04:02:06,BNSF,469034,10900722,1933732,RTM0950,0.0,0.0,0.0,13.141939894507557,10.02,2021-09-01 04:02:38,0.0,20.1,2021-09-01 04:02:58,19.12,19.12066457683705,19.74
TULSA,2021-09-01 04:02:06,BNSF,469034,10900722,1933732,RTG4150,0.0,0.0,0.0,21.092818615314364,21.07,2021-09-01 04:03:05,0.0,15.02,2021-09-01 04:03:21,14.63,14.632320773586105,14.95
TULSA,2021-09-01 04:03:13,CEFX,76161,10900732,1933735,RTM0950,0.0,0.0,0.0,12.664077957949855,9.87,2021-09-01 04:03:45,0.0,19.85,2021-09-01 04:04:05,18.9,18.903624278782104,19.35
TULSA,2021-09-01 04:03:13,CEFX,76161,10900732,1933735,RTG4150,0.0,0.0,0.0,20.794713960609627,20.97,2021-09-01 04:04:12,0.0,14.53,2021-09-01 04:04:28,14.37,14.37915016991329,14.46
TULSA,2021-09-01 04:04:17,CRDX,20532,10900802,1933766,RTG3140,0.0,0.0,0.0,20.999733173695855,23.47,2021-09-01 04:05:00,0.0,17.8,2021-09-01 04:05:07,16.97,16.97669418951044,17.79
TULSA,2021-09-01 04:04:17,CRDX,20532,10900802,1933766,RTM0950,0.0,0.0,0.0,14.220504746365433,15.38,2021-09-01 04:04:34,0.0,20.42,2021-09-01 04:04:44,18.93,18.930819614167753,19.89
TULSA,2021-09-01 04:04:33,BNSF,469093,10900762,1933748,RTG4150,0.0,0.0,0.0,20.7068803463825,20.6,2021-09-01 04:05:45,0.0,14.25,2021-09-01 04:06:09,14.09,14.094722333181865,14.14
TULSA,2021-09-01 04:04:33,BNSF,469093,10900762,1933748,RTM0950,0.0,0.0,0.0,13.136400656508611,6.36,2021-09-01 04:05:14,0.0,21.2,2021-09-01 04:05:44,19.64,19.646077194197055,20.54
TULSA,2021-09-01 04:06:24,GPFX,11220,10900772,1933753,RTM0950,0.0,0.0,0.0,13.122292770186776,6.46,2021-09-01 04:07:04,0.0,20.57,2021-09-01 04:07:33,19.66,19.66710448399116,20.44
TULSA,2021-09-01 04:06:24,GPFX,11220,10900772,1933753,RTG4150,0.0,0.0,0.0,20.691900707557238,20.64,2021-09-01 04:07:35,0.0,13.51,2021-09-01 04:07:58,14.02,14.029837952552048,13.52
TULSA,2021-09-01 04:08:09,ENDX,32162,10900782,1933758,RTG0920,0.0,0.0,0.0,21.825402736102426,20.23,2021-09-01 04:09:07,0.0,14.14,2021-09-01 04:09:24,13.89,13.899769397511024,14.2
TULSA,2021-09-01 04:08:09,ENDX,32162,10900782,1933758,RTM0950,0.0,0.0,0.0,14.052647156391016,10.3,2021-09-01 04:08:40,0.0,19.54,2021-09-01 04:08:59,18.56,18.561765119938062,19.09
TULSA,2021-09-01 04:09:08,SHPX,432589,10900822,1933768,RTG3140,0.0,0.0,0.0,20.604285710421628,22.08,2021-09-01 04:09:52,0.0,16.16,2021-09-01 04:10:00,15.58,15.5864760004939,16.22
TULSA,2021-09-01 04:09:08,SHPX,432589,10900822,1933768,RTM0950,0.0,0.0,0.0,14.34511767193242,15.45,2021-09-01 04:09:24,0.0,18.75,2021-09-01 04:09:35,17.82,17.829006940571233,18.37
TULSA,2021-09-01 04:09:25,NDYX,516332,10900792,1933762,RTG4150,0.0,0.0,0.0,20.52179394434962,19.5,2021-09-01 04:10:35,0.0,13.43,2021-09-01 04:10:55,13.56,13.566879510764544,13.43
TULSA,2021-09-01 04:09:25,NDYX,516332,10900792,1933762,RTM0950,0.0,0.0,0.0,13.232291182845309,7.45,2021-09-01 04:10:06,0.0,19.29,2021-09-01 04:10:30,18.53,18.539688000482588,19.07
TULSA,2021-09-01 04:17:00,BN,461025,10900812,1933767,RTG4150,0.0,0.0,0.0,20.725928056966904,22.44,2021-09-01 04:17:43,0.0,15.86,2021-09-01 04:17:52,14.56,14.56653803914871,15.87
TULSA,2021-09-01 04:17:00,BN,461025,10900812,1933767,RTM0950,0.0,0.0,0.0,12.948992121007523,14.6,2021-09-01 04:17:19,0.0,20.51,2021-09-01 04:17:31,18.63,18.631773387031224,19.97
TULSA,2021-09-01 04:46:08,TILX,202253,10900882,1933775,RTG2130,0.0,0.0,0.0,21.272924211379152,20.1,2021-09-01 04:47:02,0.0,14.39,2021-09-01 04:47:14,14.2,14.209923312232071,14.2
TULSA,2021-09-01 04:46:08,TILX,202253,10900882,1933775,RTM0950,0.0,0.0,0.0,14.277758273075204,13.8,2021-09-01 04:46:30,0.0,17.78,2021-09-01 04:46:46,16.53,16.537591832172243,17.62
TULSA,2021-09-01 04:46:44,CTCX,256796,10900832,1933769,RTM0950,0.0,0.0,0.0,13.46393339881288,13.16,2021-09-01 04:47:08,0.0,16.95,2021-09-01 04:47:26,15.7,15.701558078067439,16.61
TULSA,2021-09-01 04:46:44,CTCX,256796,10900832,1933769,RTG2130,0.0,0.0,0.0,20.10098074394582,19.45,2021-09-01 04:47:41,0.0,12.45,2021-09-01 04:47:56,12.23,12.237619422348294,12.35
TULSA,2021-09-01 04:47:25,CTCX,256065,10900842,1933771,RTG0920,0.0,0.0,0.0,19.939441034677586,20.19,2021-09-01 04:48:08,0.0,13.1,2021-09-01 04:48:18,12.51,12.517506512955569,13.22
TULSA,2021-09-01 04:47:25,CTCX,256065,10900842,1933771,RTM0950,0.0,0.0,0.0,13.640887661439216,15.19,2021-09-01 04:47:42,0.0,17.54,2021-09-01 04:47:54,16.7,16.70987617330028,17.11
TULSA,2021-09-01 04:47:45,BRGX,409,10900922,1933783,RTG3140,0.0,0.0,0.0,19.871081386570673,20.7,2021-09-01 04:48:34,0.0,14.02,2021-09-01 04:48:43,13.04,13.04063231086911,14.2
TULSA,2021-09-01 04:47:45,BRGX,409,10900922,1933783,RTM0950,0.0,0.0,0.0,13.626611101399302,15.32,2021-09-01 04:48:02,0.0,16.7,2021-09-01 04:48:16,15.64,15.64915951173742,16.29
TULSA,2021-09-01 04:48:06,BNSF,880652,10900862,1933773,RTG4150,0.0,0.0,0.0,20.428845190251366,21.41,2021-09-01 04:48:49,0.0,13.59,2021-09-01 04:48:59,13.02,13.029153293533767,13.64
TULSA,2021-09-01 04:48:06,BNSF,880652,10900862,1933773,RTM0950,0.0,0.0,0.0,13.652275270509287,15.34,2021-09-01 04:48:23,0.0,18.12,2021-09-01 04:48:36,17.02,17.02272326777892,17.63
TULSA,2021-09-01 04:48:27,BRGX,517,10900852,1933772,RTG3140,0.0,0.0,0.0,20.005360665302504,20.85,2021-09-01 04:49:15,0.0,14.45,2021-09-01 04:49:24,13.34,13.348438732669495,14.3
TULSA,2021-09-01 04:48:27,BRGX,517,10900852,1933772,RTM0950,0.0,0.0,0.0,13.64319614799711,15.33,2021-09-01 04:48:44,0.0,16.92,2021-09-01 04:48:57,15.83,15.833046310338547,16.23
TULSA,2021-09-01 04:48:48,FURX,829531,10900902,1933778,RTM0950,0.0,0.0,0.0,13.5144936117706,13.24,2021-09-01 04:49:11,0.0,17.5,2021-09-01 04:49:28,16.65,16.65322926570088,17.25
TULSA,2021-09-01 04:48:48,FURX,829531,10900902,1933778,RTG0920,0.0,0.0,0.0,20.26971406054538,19.09,2021-09-01 04:49:38,0.0,12.23,2021-09-01 04:49:53,11.77,11.77686165167795,12.28
TULSA,2021-09-01 04:49:28,MP,643021,10900872,1933774,RTG0920,0.0,0.0,0.0,22.010658893304367,22.17,2021-09-01 04:50:13,0.0,19.01,2021-09-01 04:50:21,18.14,18.14542846332534,19.12
TULSA,2021-09-01 04:49:28,MP,643021,10900872,1933774,RTM0950,0.0,0.0,0.0,12.64954593870533,13.59,2021-09-01 04:49:50,0.0,23.31,2021-09-01 04:50:01,22.12,22.129784278365676,23.15
TULSA,2021-09-01 04:51:33,TBOX,660678,10900912,1933780,RTG0920,0.0,0.0,0.0,19.25856253663471,18.92,2021-09-01 04:52:34,0.0,10.92,2021-09-01 04:52:54,10.96,10.960973829710676,11.1
TULSA,2021-09-01 04:51:33,TBOX,660678,10900912,1933780,RTM0950,0.0,0.0,0.0,13.110040064021714,10.54,2021-09-01 04:52:06,0.0,17.81,2021-09-01 04:52:27,16.74,16.743335141035192,17.52
TULSA,2021-09-01 04:52:43,CRGX,16068,10900892,1933777,RTM0950,0.0,0.0,0.0,13.475197864689665,15.03,2021-09-01 04:53:00,0.0,18.83,2021-09-01 04:53:12,18.1,18.107013480524515,18.59
TULSA,2021-09-01 04:52:43,CRGX,16068,10900892,1933777,RTG0920,0.0,0.0,0.0,20.400780125304934,20.86,2021-09-01 04:53:25,0.0,15.41,2021-09-01 04:53:34,13.9,13.908351928318451,15.43
TULSA,2021-09-01 04:55:58,KCS,606898,10900952,1933786,RTG0920,0.0,0.0,0.0,21.686111875991525,20.64,2021-09-01 04:56:49,0.0,14.72,2021-09-01 04:57:01,14.2,14.202413029424143,14.59
TULSA,2021-09-01 04:55:58,KCS,606898,10900952,1933786,RTM0950,0.0,0.0,0.0,13.211790094041653,12.99,2021-09-01 04:56:22,0.0,18.85,2021-09-01 04:56:38,17.82,17.823683453159752,18.65
TULSA,2021-09-01 04:57:29,FXE,930411,10900932,1933784,RTG0920,0.0,0.0,0.0,23.45900875096642,25.59,2021-09-01 04:58:11,0.0,22.32,2021-09-01 04:58:19,20.81,20.816372072893028,22.43
TULSA,2021-09-01 04:57:29,FXE,930411,10900932,1933784,RTM0950,0.0,0.0,0.0,11.887597881584826,13.54,2021-09-01 04:57:50,0.0,24.38,2021-09-01 04:58:01,23.22,23.225334086146226,24.04
TULSA,2021-09-01 05:00:27,QTTX,130561,10901032,1933797,RTM0950,0.0,0.0,0.0,12.51863650084591,14.29,2021-09-01 05:00:43,0.0,19.89,2021-09-01 05:00:56,19.05,19.052863453290232,19.4
TULSA,2021-09-01 05:00:27,QTTX,130561,10901032,1933797,RTG3140,0.0,0.0,0.0,21.801027262547006,22.74,2021-09-01 05:01:10,0.0,17.95,2021-09-01 05:01:20,17.0,17.008122895590514,18.04
TULSA,2021-09-01 05:00:50,AEQX,12708,10901062,1933800,RTG3140,0.0,0.0,0.0,21.00422784768584,21.16,2021-09-01 05:01:36,0.0,13.21,2021-09-01 05:01:45,12.56,12.56581703146105,13.24
TULSA,2021-09-01 05:00:50,AEQX,12708,10901062,1933800,RTM0950,0.0,0.0,0.0,15.09522436260094,16.03,2021-09-01 05:01:05,0.0,16.18,2021-09-01 05:01:18,14.8,14.807947450974039,15.58
TULSA,2021-09-01 05:01:04,ATSF,80909,10900942,1933785,RTG0920,0.0,0.0,0.0,21.001876224385114,23.62,2021-09-01 05:01:43,0.0,17.37,2021-09-01 05:01:51,15.73,15.73562957394244,17.39
TULSA,2021-09-01 05:01:04,ATSF,80909,10900942,1933785,RTM0950,0.0,0.0,0.0,13.814800610951721,15.47,2021-09-01 05:01:21,0.0,21.5,2021-09-01 05:01:31,19.43,19.430358676366165,20.96
TULSA,2021-09-01 05:01:23,PROX,16112,10901002,1933792,RTG4150,0.0,0.0,0.0,23.362523698254194,21.11,2021-09-01 05:02:14,0.0,15.97,2021-09-01 05:02:28,15.65,15.658253005336237,15.72
TULSA,2021-09-01 05:01:23,PROX,16112,10901002,1933792,RTM0950,0.0,0.0,0.0,14.52901846900576,11.96,2021-09-01 05:01:49,0.0,20.61,2021-09-01 05:02:06,19.31,19.317485693285988,19.99
TULSA,2021-09-01 05:02:14,ITFX,90018,10900962,1933788,RTM0950,0.0,0.0,0.0,13.382687419103329,14.94,2021-09-01 05:02:31,0.0,21.74,2021-09-01 05:02:42,19.32,19.3237344553174,20.98
TULSA,2021-09-01 05:02:14,ITFX,90018,10900962,1933788,RTG3140,0.0,0.0,0.0,23.510259122501488,23.63,2021-09-01 05:02:57,0.0,17.94,2021-09-01 05:03:05,16.92,16.92824032164207,17.88
TULSA,2021-09-01 05:02:35,BNSF,546200,10901052,1933799,RTM0950,0.0,0.0,0.0,13.43321440280446,15.3,2021-09-01 05:02:53,0.0,16.66,2021-09-01 05:03:06,15.24,15.242986795331214,16.14
TULSA,2021-09-01 05:02:35,BNSF,546200,10901052,1933799,RTG3140,0.0,0.0,0.0,20.737398703500418,20.99,2021-09-01 05:03:23,0.0,14.13,2021-09-01 05:03:33,12.43,12.435255191362796,14.03
